category,year,quarter,context_label,n_mentions,sum_amount_usd
Harvey_57M_ActionPlan,2021,3,drawdown,17,22329728.0
Harvey_57M_ActionPlan,2021,3,unknown,10,200.0
Harvey_57M_Performance,2021,3,drawdown,118,155662589.23
Harvey_57M_Performance,2021,3,expended,54,53394067.13
Harvey_57M_Performance,2021,3,unknown,45,156450496.84
Harvey_57M_Performance,2021,3,obligated,34,5860.54
Harvey_57M_Performance,2021,3,budget,19,88613179.02
Harvey_5B_ActionPlan,2021,3,budget,175,129297814.78
Harvey_5B_ActionPlan,2021,3,unknown,144,6789118794.62
Harvey_5B_Performance,2021,3,unknown,6409,37215143748.28
Harvey_5B_Performance,2021,3,drawdown,1774,11668902869.66
Harvey_5B_Performance,2021,3,expended,1257,16252801016591.49
Harvey_5B_Performance,2021,3,obligated,559,115369716.73
Harvey_5B_Performance,2021,3,budget,260,12000294230.16
Hurricane_Ike,2021,3,drawdown,634,4096252281.42
Hurricane_Ike,2021,3,expended,279,13823782941275.01
Hurricane_Ike,2021,3,obligated,208,1945570.67
Hurricane_Ike,2021,3,unknown,182,13633135735.199999
Hurricane_Ike,2021,3,budget,86,3575021150.9300003
Mitigation_ActionPlan,2021,3,budget,57,4297189000.0
Mitigation_ActionPlan,2021,3,unknown,48,8599030000.0
Mitigation_Performance,2021,3,unknown,422,3642260840.09
Mitigation_Performance,2021,3,drawdown,200,1388767535.26
Mitigation_Performance,2021,3,expended,173,1719658853.1
Mitigation_Performance,2021,3,obligated,69,2167858.12
Mitigation_Performance,2021,3,budget,31,5159559900.0
Wildfire_I,2021,3,drawdown,94,108164090.26
Wildfire_I,2021,3,expended,47,3894432902386.11
Wildfire_I,2021,3,obligated,40,762.94
Wildfire_I,2021,3,unknown,36,86835303.39
Wildfire_I,2021,3,budget,19,98192507.92
2015_Floods,2021,4,drawdown,354,141641181.78
2015_Floods,2021,4,unknown,169,983214712.46
2015_Floods,2021,4,expended,145,4015036770411.73
2015_Floods,2021,4,obligated,139,1261342.16
2015_Floods,2021,4,budget,67,263043325.09
2016_Floods,2021,4,drawdown,445,470582501.53
2016_Floods,2021,4,unknown,241,1368740105095.02
2016_Floods,2021,4,expended,201,7633494238025.67
2016_Floods,2021,4,obligated,188,6716605.83
2016_Floods,2021,4,budget,98,477476654.02
2018_Floods_ActionPlan,2021,4,unknown,16,163578000.0
2018_Floods_ActionPlan,2021,4,budget,8,108417000.0
2018_Floods_Performance,2021,4,unknown,462,355533302.52
2018_Floods_Performance,2021,4,drawdown,133,160134884.37
2018_Floods_Performance,2021,4,expended,89,72732247.39
2018_Floods_Performance,2021,4,obligated,39,23622.38
2018_Floods_Performance,2021,4,budget,20,338666393.22
2019_Disasters_ActionPlan,2021,4,unknown,24,0
2019_Disasters_ActionPlan,2021,4,budget,8,78714100.0
2019_Disasters_ActionPlan,2021,4,drawdown,4,10637050.0
2019_Disasters_Performance,2021,4,unknown,28,8469524091.67
2019_Disasters_Performance,2021,4,drawdown,11,213081115.74
2019_Disasters_Performance,2021,4,expended,9,2081430.08
2019_Disasters_Performance,2021,4,budget,2,5000000000.0
Harvey_57M_ActionPlan,2021,4,budget,76,220215941.93
Harvey_57M_ActionPlan,2021,4,drawdown,17,22329728.0
Harvey_57M_ActionPlan,2021,4,unknown,10,200.0
Harvey_57M_Performance,2021,4,unknown,36,145898629.17000002
Harvey_57M_Performance,2021,4,drawdown,26,152555073.98
Harvey_57M_Performance,2021,4,expended,16,12151822.23
Harvey_57M_Performance,2021,4,obligated,6,5521.53
Harvey_57M_Performance,2021,4,budget,3,57878000.0
Harvey_5B_ActionPlan,2021,4,budget,177,226832814.78
Harvey_5B_ActionPlan,2021,4,unknown,146,6786918963.62
Harvey_5B_Performance,2021,4,unknown,8890,23084527039.96
Harvey_5B_Performance,2021,4,drawdown,2643,161489831296977.2
Harvey_5B_Performance,2021,4,expended,1731,39909969573217.22
Harvey_5B_Performance,2021,4,obligated,841,85951309.62
Harvey_5B_Performance,2021,4,budget,345,13158049914.98
Hurricane_Ike,2021,4,drawdown,917,4321412067.26
Hurricane_Ike,2021,4,expended,393,59965415337624.42
Hurricane_Ike,2021,4,obligated,350,7371107.07
Hurricane_Ike,2021,4,unknown,218,8411446234.73
Hurricane_Ike,2021,4,budget,136,3652651246.55
Mitigation_ActionPlan,2021,4,unknown,90,8599057671.0
Mitigation_ActionPlan,2021,4,budget,58,4297294400.0
Mitigation_Performance,2021,4,unknown,3732,17282600338.65
Mitigation_Performance,2021,4,drawdown,1193,8527338138636953.0
Mitigation_Performance,2021,4,expended,636,6432878938.66
Mitigation_Performance,2021,4,obligated,359,6355990.92
Mitigation_Performance,2021,4,budget,140,9080181489.56
Wildfire_I,2021,4,drawdown,79,96580846.23
Wildfire_I,2021,4,expended,35,7041213620643.42
Wildfire_I,2021,4,unknown,28,26116748.61
Wildfire_I,2021,4,obligated,27,42.9
Wildfire_I,2021,4,budget,15,145813483.38
2015_Floods,2022,1,drawdown,351,147311592.94
2015_Floods,2022,1,expended,129,3394415962324.5
2015_Floods,2022,1,unknown,120,989290805.99
2015_Floods,2022,1,obligated,99,3972.2700000000004
2015_Floods,2022,1,budget,64,281131911.09
2016_Floods,2022,1,drawdown,597,507700328.9
2016_Floods,2022,1,expended,213,3208917749284.95
2016_Floods,2022,1,obligated,164,1576.76
2016_Floods,2022,1,unknown,163,1266219778203.6
2016_Floods,2022,1,budget,106,500611257.97
2018_Floods_ActionPlan,2022,1,unknown,16,163578000.0
2018_Floods_ActionPlan,2022,1,budget,8,108417000.0
2018_Floods_Performance,2022,1,unknown,403,345218533.19
2018_Floods_Performance,2022,1,drawdown,125,114176696.0
2018_Floods_Performance,2022,1,expended,78,53230484.01
2018_Floods_Performance,2022,1,obligated,29,0.0
2018_Floods_Performance,2022,1,budget,18,291588893.22
2019_Disasters_ActionPlan,2022,1,unknown,24,0
2019_Disasters_ActionPlan,2022,1,budget,8,78714100.0
2019_Disasters_ActionPlan,2022,1,drawdown,4,10637050.0
2019_Disasters_Performance,2022,1,drawdown,180,32091501.7
2019_Disasters_Performance,2022,1,unknown,77,8302968485.75
2019_Disasters_Performance,2022,1,expended,73,3073914.07
2019_Disasters_Performance,2022,1,obligated,54,0.0
2019_Disasters_Performance,2022,1,budget,21,5133345450.0
Harvey_57M_ActionPlan,2022,1,budget,34,220215941.93
Harvey_57M_ActionPlan,2022,1,drawdown,11,21954728.0
Harvey_57M_ActionPlan,2022,1,unknown,7,200.0
Harvey_57M_Performance,2022,1,drawdown,59,161899968.59
Harvey_57M_Performance,2022,1,unknown,39,38056750.96
Harvey_57M_Performance,2022,1,expended,28,12425058.579999998
Harvey_57M_Performance,2022,1,obligated,13,0.0
Harvey_57M_Performance,2022,1,budget,7,61569686.66
Harvey_5B_ActionPlan,2022,1,unknown,204,12506129844.05
Harvey_5B_ActionPlan,2022,1,budget,14,228603505.6
Harvey_5B_Performance,2022,1,unknown,8338,29040112058.61
Harvey_5B_Performance,2022,1,drawdown,2955,478526740042712.06
Harvey_5B_Performance,2022,1,expended,1650,33118986377227.918
Harvey_5B_Performance,2022,1,obligated,675,0.0
Harvey_5B_Performance,2022,1,budget,351,11374943601.34
Hurricane_Ike,2022,1,drawdown,1503,4551814298.5
Hurricane_Ike,2022,1,expended,532,52371997680233.71
Hurricane_Ike,2022,1,obligated,330,341567.25
Hurricane_Ike,2022,1,unknown,175,12467352021.19
Hurricane_Ike,2022,1,budget,175,3708268526.98
Mitigation_ActionPlan,2022,1,unknown,85,12900898675.0
Mitigation_ActionPlan,2022,1,budget,57,4297189000.0
Mitigation_Performance,2022,1,unknown,2085,4302439457.76
Mitigation_Performance,2022,1,drawdown,705,1.115579479175836e+16
Mitigation_Performance,2022,1,expended,391,18946094010434.91
Mitigation_Performance,2022,1,obligated,149,0.0
Mitigation_Performance,2022,1,budget,74,6530583464.78
Wildfire_I,2022,1,drawdown,81,92885217.39
Wildfire_I,2022,1,expended,36,17539801437381.57
Wildfire_I,2022,1,unknown,33,25188596.93
Wildfire_I,2022,1,obligated,21,0.0
Wildfire_I,2022,1,budget,13,114796365.36
2015_Floods,2022,2,drawdown,343,136221377.21
2015_Floods,2022,2,expended,123,4603455630200.76
2015_Floods,2022,2,unknown,118,990898432.94
2015_Floods,2022,2,obligated,101,1166.48
2015_Floods,2022,2,budget,64,270413546.71
2016_Floods,2022,2,drawdown,554,463916827.99
2016_Floods,2022,2,expended,219,29689351306820.97
2016_Floods,2022,2,unknown,196,1923764057.03
2016_Floods,2022,2,obligated,175,706.03
2016_Floods,2022,2,budget,108,514712590.24
2018_Floods_ActionPlan,2022,2,unknown,16,163578000.0
2018_Floods_ActionPlan,2022,2,budget,8,108417000.0
2018_Floods_Performance,2022,2,unknown,404,345317216.39
2018_Floods_Performance,2022,2,drawdown,126,149952324.23
2018_Floods_Performance,2022,2,expended,78,54432463.71
2018_Floods_Performance,2022,2,obligated,28,0.0
2018_Floods_Performance,2022,2,budget,17,291609893.22
2019_Disasters_ActionPlan,2022,2,unknown,24,0
2019_Disasters_ActionPlan,2022,2,budget,8,78714100.0
2019_Disasters_ActionPlan,2022,2,drawdown,4,10637050.0
2019_Disasters_Performance,2022,2,drawdown,176,26336885.98
2019_Disasters_Performance,2022,2,unknown,74,8207554182.71
2019_Disasters_Performance,2022,2,expended,73,10970723.7
2019_Disasters_Performance,2022,2,obligated,53,0.0
2019_Disasters_Performance,2022,2,budget,21,5133345450.0
Harvey_57M_ActionPlan,2022,2,budget,31,220086528.0
Harvey_57M_ActionPlan,2022,2,drawdown,11,22129728.0
Harvey_57M_ActionPlan,2022,2,unknown,7,200.0
Harvey_57M_Performance,2022,2,drawdown,60,164503718.4
Harvey_57M_Performance,2022,2,unknown,37,183188170.35
Harvey_57M_Performance,2022,2,expended,27,3027263272158.21
Harvey_57M_Performance,2022,2,obligated,12,0.0
Harvey_57M_Performance,2022,2,budget,9,67349686.66
Harvey_5B_ActionPlan,2022,2,unknown,195,12496009751.43
Harvey_5B_ActionPlan,2022,2,budget,64,228603505.6
Harvey_5B_ActionPlan,2022,2,drawdown,6,0.0
Harvey_5B_Performance,2022,2,unknown,5467,26554885411.65
Harvey_5B_Performance,2022,2,drawdown,1336,302078641976422.0
Harvey_5B_Performance,2022,2,expended,702,49112553051734.15
Harvey_5B_Performance,2022,2,obligated,339,32101661.71
Harvey_5B_Performance,2022,2,budget,160,9684292309.36
Hurricane_Ike,2022,2,drawdown,1946,4475949865.12
Hurricane_Ike,2022,2,expended,1348,55653439422000.62
Hurricane_Ike,2022,2,unknown,945,12212634866.43
Hurricane_Ike,2022,2,obligated,495,2868138.77
Hurricane_Ike,2022,2,budget,219,3888599918.23
Mitigation_ActionPlan,2022,2,unknown,91,12900898680.0
Mitigation_ActionPlan,2022,2,budget,57,4297189000.0
Mitigation_Performance,2022,2,unknown,2673,10440805621.95
Mitigation_Performance,2022,2,drawdown,1154,1.223108945889453e+16
Mitigation_Performance,2022,2,expended,636,12607920016115.65
Mitigation_Performance,2022,2,obligated,265,0.0
Mitigation_Performance,2022,2,budget,139,7133311324.42
Wildfire_I,2022,2,drawdown,78,84757310.14
Wildfire_I,2022,2,expended,35,9016675743501.46
Wildfire_I,2022,2,unknown,25,85962365.06
Wildfire_I,2022,2,obligated,18,0.0
Wildfire_I,2022,2,budget,15,145814364.44
2015_Floods,2022,3,drawdown,254,107418168.22
2015_Floods,2022,3,unknown,104,979577909.0
2015_Floods,2022,3,expended,103,5044605474170.83
2015_Floods,2022,3,obligated,89,0.0
2015_Floods,2022,3,budget,47,257593701.76
2016_Floods,2022,3,drawdown,466,361099263.76
2016_Floods,2022,3,expended,193,2624921992715.87
2016_Floods,2022,3,unknown,171,80117880994.09
2016_Floods,2022,3,obligated,142,0.0
2016_Floods,2022,3,budget,71,418706748.12
2018_Floods_ActionPlan,2022,3,unknown,17,163774900.0
2018_Floods_ActionPlan,2022,3,budget,8,108417000.0
2018_Floods_Performance,2022,3,unknown,446,391423441.15
2018_Floods_Performance,2022,3,drawdown,137,172347765.76
2018_Floods_Performance,2022,3,expended,88,78426695.39
2018_Floods_Performance,2022,3,obligated,31,0.0
2018_Floods_Performance,2022,3,budget,20,340791857.68
2019_Disasters_ActionPlan,2022,3,unknown,24,0
2019_Disasters_ActionPlan,2022,3,budget,9,40951800.0
2019_Disasters_Performance,2022,3,drawdown,183,581409201.18
2019_Disasters_Performance,2022,3,expended,80,34901809.33
2019_Disasters_Performance,2022,3,unknown,73,278847696.23
2019_Disasters_Performance,2022,3,obligated,54,0.0
2019_Disasters_Performance,2022,3,budget,22,206315000.0
Harvey_57M_ActionPlan,2022,3,budget,28,219374456.0
Harvey_57M_ActionPlan,2022,3,unknown,7,11155600.0
Harvey_57M_Performance,2022,3,drawdown,53,175083864.51
Harvey_57M_Performance,2022,3,unknown,31,56501181.86
Harvey_57M_Performance,2022,3,expended,23,1081752402370.2301
Harvey_57M_Performance,2022,3,obligated,14,0.0
Harvey_57M_Performance,2022,3,budget,8,67220272.73
Harvey_5B_ActionPlan,2022,3,unknown,102,12524087246.0
Harvey_5B_ActionPlan,2022,3,budget,88,828293110.23
Harvey_5B_Performance,2022,3,unknown,2981,22540244147.09
Harvey_5B_Performance,2022,3,drawdown,642,91745239539662.45
Harvey_5B_Performance,2022,3,expended,310,47976449.78
Harvey_5B_Performance,2022,3,obligated,159,5753536.56
Harvey_5B_Performance,2022,3,budget,81,5847675619.52
Hurricane_Ike,2022,3,drawdown,359,3594411476.83
Hurricane_Ike,2022,3,expended,141,7584587915942.51
Hurricane_Ike,2022,3,obligated,93,167515.4
Hurricane_Ike,2022,3,unknown,63,11945978604.18
Hurricane_Ike,2022,3,budget,46,3313732925.38
Mitigation_ActionPlan,2022,3,unknown,100,12910898680.0
Mitigation_ActionPlan,2022,3,budget,63,4325002110.7
Mitigation_Performance,2022,3,unknown,2829,4870322496561159.0
Mitigation_Performance,2022,3,drawdown,962,1.5134153239930832e+16
Mitigation_Performance,2022,3,expended,628,18273475158604.58
Mitigation_Performance,2022,3,obligated,250,0.0
Mitigation_Performance,2022,3,budget,130,7495407608.08
Wildfire_I,2022,3,drawdown,83,91227490.61
Wildfire_I,2022,3,expended,36,1506332570868.26
Wildfire_I,2022,3,unknown,28,36263784.800000004
Wildfire_I,2022,3,obligated,18,0.0
Wildfire_I,2022,3,budget,15,145814046.2
2015_Floods,2022,4,drawdown,106,91775066.66
2015_Floods,2022,4,unknown,68,34926674874944.574
2015_Floods,2022,4,expended,47,10049488.26
2015_Floods,2022,4,obligated,39,0.0
2015_Floods,2022,4,budget,22,233340800.87
2016_Floods,2022,4,drawdown,492,491255597.78
2016_Floods,2022,4,expended,188,7854221320314.04
2016_Floods,2022,4,unknown,172,108449728855.26
2016_Floods,2022,4,obligated,154,7586523.16
2016_Floods,2022,4,budget,99,473487195.27
2018_Floods_ActionPlan,2022,4,unknown,17,163774900.0
2018_Floods_ActionPlan,2022,4,budget,7,104178000.0
2018_Floods_Performance,2022,4,unknown,456,420579148.54
2018_Floods_Performance,2022,4,drawdown,140,202257641.56
2018_Floods_Performance,2022,4,expended,83,77214078.13
2018_Floods_Performance,2022,4,obligated,31,3000000.0
2018_Floods_Performance,2022,4,budget,22,301245456.64
2019_Disasters_ActionPlan,2022,4,unknown,24,0
2019_Disasters_ActionPlan,2022,4,budget,9,40951800.0
2019_Disasters_Performance,2022,4,drawdown,159,279005599.17
2019_Disasters_Performance,2022,4,expended,74,1623727628909.0
2019_Disasters_Performance,2022,4,unknown,72,93422994.2
2019_Disasters_Performance,2022,4,obligated,55,0.0
2019_Disasters_Performance,2022,4,budget,21,195513900.0
Harvey_57M_ActionPlan,2022,4,budget,28,193329318.04
Harvey_57M_ActionPlan,2022,4,unknown,7,11155600.0
Harvey_57M_Performance,2022,4,drawdown,164,177195338.13
Harvey_57M_Performance,2022,4,expended,55,1135239294396.87
Harvey_57M_Performance,2022,4,unknown,36,51144670.41
Harvey_57M_Performance,2022,4,obligated,36,0.0
Harvey_57M_Performance,2022,4,budget,24,118216759.75
Harvey_5B_ActionPlan,2022,4,unknown,96,12293251971.0
Harvey_5B_ActionPlan,2022,4,budget,96,829398716.59
Harvey_5B_Performance,2022,4,unknown,1568,18778673811.16
Harvey_5B_Performance,2022,4,drawdown,124,16248371.92
Harvey_5B_Performance,2022,4,expended,43,5122631.99
Harvey_5B_Performance,2022,4,obligated,30,5487912.5
Harvey_5B_Performance,2022,4,budget,19,5685022874.47
Hurricane_Ike,2022,4,drawdown,314,3929540429.21
Hurricane_Ike,2022,4,expended,98,1600101267129.56
Hurricane_Ike,2022,4,obligated,66,89283.28
Hurricane_Ike,2022,4,unknown,63,9308746873.91
Hurricane_Ike,2022,4,budget,35,3409722715.28
Mitigation_ActionPlan,2022,4,unknown,104,12934306362.07
Mitigation_ActionPlan,2022,4,budget,63,4325002110.7
Mitigation_Performance,2022,4,unknown,3116,1.1439452017576128e+16
Mitigation_Performance,2022,4,drawdown,998,2.3340270868848188e+16
Mitigation_Performance,2022,4,expended,668,21437798406625.44
Mitigation_Performance,2022,4,obligated,264,0.0
Mitigation_Performance,2022,4,budget,136,6503247767.1
Wildfire_I,2022,4,drawdown,91,106615908.72
Wildfire_I,2022,4,expended,34,9014374571587.52
Wildfire_I,2022,4,budget,27,160714985.34
Wildfire_I,2022,4,unknown,26,43049064.13
Wildfire_I,2022,4,obligated,18,0.0
2015_Floods,2023,1,drawdown,67,87027052.5
2015_Floods,2023,1,unknown,41,941770926.62
2015_Floods,2023,1,expended,26,9701219.65
2015_Floods,2023,1,obligated,23,0.0
2015_Floods,2023,1,budget,13,230870674.72
2016_Floods,2023,1,drawdown,519,436836678.96
2016_Floods,2023,1,expended,206,14448984393653.87
2016_Floods,2023,1,unknown,172,1946751759.53
2016_Floods,2023,1,obligated,157,0.0
2016_Floods,2023,1,budget,105,493946034.37
2018_Floods_ActionPlan,2023,1,unknown,18,163774900.0
2018_Floods_ActionPlan,2023,1,budget,8,108417000.0
2018_Floods_Performance,2023,1,unknown,410,398651880.48
2018_Floods_Performance,2023,1,drawdown,116,124671701.63
2018_Floods_Performance,2023,1,expended,79,74362794.43
2018_Floods_Performance,2023,1,obligated,29,0.0
2018_Floods_Performance,2023,1,budget,20,285641807.15999997
2019_Disasters_ActionPlan,2023,1,unknown,24,0
2019_Disasters_ActionPlan,2023,1,budget,9,40951800.0
2019_Disasters_Performance,2023,1,drawdown,198,626218521.66
2019_Disasters_Performance,2023,1,expended,130,146830175.22
2019_Disasters_Performance,2023,1,unknown,100,49834594.79
2019_Disasters_Performance,2023,1,obligated,53,710067.86
2019_Disasters_Performance,2023,1,budget,20,135683900.0
Harvey_57M_ActionPlan,2023,1,budget,28,193811745.68
Harvey_57M_ActionPlan,2023,1,unknown,6,10966600.0
Harvey_57M_Performance,2023,1,drawdown,121,147622560.66
Harvey_57M_Performance,2023,1,expended,46,1988548399182.82
Harvey_57M_Performance,2023,1,unknown,34,76120959.38
Harvey_57M_Performance,2023,1,obligated,31,0.0
Harvey_57M_Performance,2023,1,budget,15,91925480.0
Harvey_5B_ActionPlan,2023,1,unknown,97,12293251971.0
Harvey_5B_ActionPlan,2023,1,budget,90,309489649.73
Harvey_5B_Performance,2023,1,unknown,8983,3467955857015739.5
Harvey_5B_Performance,2023,1,drawdown,3299,1067270229292664.2
Harvey_5B_Performance,2023,1,expended,1800,3507087860345045.5
Harvey_5B_Performance,2023,1,obligated,765,11388432.53
Harvey_5B_Performance,2023,1,budget,442,14296106159.85
Hurricane_Ike,2023,1,drawdown,278,3556427257.13
Hurricane_Ike,2023,1,expended,118,19781886292469.89
Hurricane_Ike,2023,1,obligated,72,89283.28
Hurricane_Ike,2023,1,unknown,67,16161544055.15
Hurricane_Ike,2023,1,budget,38,3341428846.4100003
Mitigation_ActionPlan,2023,1,unknown,102,12933843362.07
Mitigation_ActionPlan,2023,1,budget,63,4325002110.7
Mitigation_Performance,2023,1,unknown,3021,9142275997.44
Mitigation_Performance,2023,1,drawdown,977,1.2184424611762204e+16
Mitigation_Performance,2023,1,expended,650,31565193428248.52
Mitigation_Performance,2023,1,obligated,274,0.0
Mitigation_Performance,2023,1,budget,129,6909739838.64
Wildfire_I,2023,1,drawdown,89,114759547.37
Wildfire_I,2023,1,expended,36,5506466956484.74
Wildfire_I,2023,1,unknown,25,54550476.230000004
Wildfire_I,2023,1,budget,23,153798752.98
Wildfire_I,2023,1,obligated,18,0.0
2015_Floods,2023,2,unknown,37,1010033191.18
2015_Floods,2023,2,drawdown,29,75103942.81
2015_Floods,2023,2,expended,28,2047846399171.16
2015_Floods,2023,2,obligated,22,0.0
2015_Floods,2023,2,budget,13,230499749.13
2016_Floods,2023,2,drawdown,251,417490813.57
2016_Floods,2023,2,expended,208,21166523653060.85
2016_Floods,2023,2,obligated,164,306034.55000000005
2016_Floods,2023,2,budget,107,439245931.1
2016_Floods,2023,2,unknown,70,1939484260.44
2018_Floods_ActionPlan,2023,2,unknown,19,190287900.0
2018_Floods_ActionPlan,2023,2,budget,5,81904000.0
2018_Floods_Performance,2023,2,unknown,403,332147023.29
2018_Floods_Performance,2023,2,drawdown,106,99377684.47
2018_Floods_Performance,2023,2,expended,76,81640776.14
2018_Floods_Performance,2023,2,obligated,28,0.0
2018_Floods_Performance,2023,2,budget,18,199290507.16
2019_Disasters_ActionPlan,2023,2,unknown,24,0
2019_Disasters_ActionPlan,2023,2,budget,9,40951800.0
2019_Disasters_Performance,2023,2,drawdown,77,251884110.3
2019_Disasters_Performance,2023,2,expended,62,84177759.96
2019_Disasters_Performance,2023,2,obligated,43,0.0
2019_Disasters_Performance,2023,2,unknown,33,122022426.05
2019_Disasters_Performance,2023,2,budget,20,120133900.0
Harvey_57M_ActionPlan,2023,2,budget,30,83061200.0
Harvey_57M_ActionPlan,2023,2,unknown,5,10966400.0
Harvey_57M_ActionPlan,2023,2,drawdown,1,57800000.0
Harvey_57M_Performance,2023,2,drawdown,49,169811511.29
Harvey_57M_Performance,2023,2,expended,45,44243614.12
Harvey_57M_Performance,2023,2,obligated,34,0.0
Harvey_57M_Performance,2023,2,unknown,30,139496018.59
Harvey_57M_Performance,2023,2,budget,15,77808298.0
Harvey_5B_ActionPlan,2023,2,unknown,97,12293251971.0
Harvey_5B_ActionPlan,2023,2,budget,90,310032460.81
Harvey_5B_Performance,2023,2,unknown,8610,44454568411.18
Harvey_5B_Performance,2023,2,drawdown,2994,302087023431508.06
Harvey_5B_Performance,2023,2,expended,1770,51573831870958.62
Harvey_5B_Performance,2023,2,obligated,723,0.0
Harvey_5B_Performance,2023,2,budget,371,13638992108.01
Hurricane_Ike,2023,2,drawdown,287,3668977919.83
Hurricane_Ike,2023,2,expended,158,1908784681731.39
Hurricane_Ike,2023,2,obligated,108,114834.75
Hurricane_Ike,2023,2,budget,73,3481268600.79
Hurricane_Ike,2023,2,unknown,68,13321389717.0
Mitigation_ActionPlan,2023,2,unknown,105,12910988685.0
Mitigation_ActionPlan,2023,2,budget,61,4325002110.7
Mitigation_Performance,2023,2,unknown,3061,1159127182431383.5
Mitigation_Performance,2023,2,drawdown,930,1.5717381883898256e+16
Mitigation_Performance,2023,2,expended,638,17253181937680.34
Mitigation_Performance,2023,2,obligated,255,0.0
Mitigation_Performance,2023,2,budget,117,6700621964.68
Wildfire_I,2023,2,drawdown,53,108671993.23
Wildfire_I,2023,2,expended,37,1507561540743.89
Wildfire_I,2023,2,unknown,22,29021069.19
Wildfire_I,2023,2,obligated,17,0.0
Wildfire_I,2023,2,budget,15,107344231.17999999
2015_Floods,2023,3,drawdown,439,145263503.45
2015_Floods,2023,3,expended,161,5285814008845.23
2015_Floods,2023,3,unknown,147,1063542376.61
2015_Floods,2023,3,obligated,126,1165186.54
2015_Floods,2023,3,budget,87,278761109.44
2016_Floods,2023,3,drawdown,524,422954127.4
2016_Floods,2023,3,expended,211,33180429079867.99
2016_Floods,2023,3,unknown,191,156359178453.95
2016_Floods,2023,3,obligated,170,50237.590000000004
2016_Floods,2023,3,budget,112,482817184.49
2018_Floods_ActionPlan,2023,3,unknown,19,195787900.0
2018_Floods_ActionPlan,2023,3,budget,5,92904000.0
2018_Floods_Performance,2023,3,unknown,278,330183020.66
2018_Floods_Performance,2023,3,drawdown,60,70705063.46
2018_Floods_Performance,2023,3,expended,32,47462037.14
2018_Floods_Performance,2023,3,obligated,14,0.0
2018_Floods_Performance,2023,3,budget,11,162912047.36
2019_Disasters_ActionPlan,2023,3,unknown,24,0
2019_Disasters_ActionPlan,2023,3,budget,12,41950962.14
2019_Disasters_Performance,2023,3,drawdown,226,102174156.94
2019_Disasters_Performance,2023,3,unknown,93,108009152.3
2019_Disasters_Performance,2023,3,expended,83,14047781236805.47
2019_Disasters_Performance,2023,3,obligated,64,5968186.0600000005
2019_Disasters_Performance,2023,3,budget,34,145314533.24
Harvey_57M_ActionPlan,2023,3,budget,30,83061200.0
Harvey_57M_ActionPlan,2023,3,unknown,5,10966400.0
Harvey_57M_ActionPlan,2023,3,drawdown,1,57800000.0
Harvey_57M_Performance,2023,3,drawdown,128,257255100.57
Harvey_57M_Performance,2023,3,unknown,50,71461665.03
Harvey_57M_Performance,2023,3,expended,49,128461156.47
Harvey_57M_Performance,2023,3,obligated,37,0.0
Harvey_57M_Performance,2023,3,budget,27,123001655.56
Harvey_5B_ActionPlan,2023,3,unknown,100,12293251971.0
Harvey_5B_ActionPlan,2023,3,budget,27,308803371.88
Harvey_5B_Performance,2023,3,unknown,7880,22464955723.23
Harvey_5B_Performance,2023,3,drawdown,2617,15232349996176.65
