category,year,quarter,context_label,n_mentions,sum_amount_usd
Harvey_5B_Performance,2023,3,expended,1664,561698267567625.56
Harvey_5B_Performance,2023,3,obligated,672,2249247.97
Harvey_5B_Performance,2023,3,budget,371,10944250875.05
Hurricane_Ike,2023,3,unknown,61,13071704856.86
Hurricane_Ike,2023,3,drawdown,52,3657568732.8
Hurricane_Ike,2023,3,expended,30,204555509.71
Hurricane_Ike,2023,3,obligated,12,567712.39
Hurricane_Ike,2023,3,budget,7,3289573423.84
Mitigation_ActionPlan,2023,3,unknown,189,12910961512.0
Mitigation_ActionPlan,2023,3,budget,72,4320151171.66
Mitigation_Performance,2023,3,unknown,3719,3985303402.04
Mitigation_Performance,2023,3,drawdown,1175,2.677459533756702e+16
Mitigation_Performance,2023,3,expended,827,9854816548729.08
Mitigation_Performance,2023,3,obligated,298,0.0
Mitigation_Performance,2023,3,budget,146,5502695849.96
Wildfire_I,2023,3,drawdown,115,96707601.77
Wildfire_I,2023,3,expended,45,3172904716925.4
Wildfire_I,2023,3,unknown,38,31233882.1
Wildfire_I,2023,3,obligated,25,0.0
Wildfire_I,2023,3,budget,24,150846435.03
2016_Floods,2023,4,drawdown,301,421248733.77
2016_Floods,2023,4,unknown,122,1772260823.39
2016_Floods,2023,4,expended,115,9837643905495.42
2016_Floods,2023,4,obligated,101,2567681.78
2016_Floods,2023,4,budget,56,407849686.3
2018_Floods_ActionPlan,2023,4,unknown,19,196073900.0
2018_Floods_ActionPlan,2023,4,budget,4,84963000.0
2018_Floods_Performance,2023,4,unknown,452,589003027.44
2018_Floods_Performance,2023,4,drawdown,126,107383424.08
2018_Floods_Performance,2023,4,expended,79,49555410.67
2018_Floods_Performance,2023,4,obligated,31,286000.0
2018_Floods_Performance,2023,4,budget,20,290586217.84
2019_Disasters_ActionPlan,2023,4,unknown,25,1000000.0
2019_Disasters_ActionPlan,2023,4,budget,13,43921800.0
2019_Disasters_Performance,2023,4,drawdown,351,327395720.96
2019_Disasters_Performance,2023,4,unknown,131,176773953.6
2019_Disasters_Performance,2023,4,expended,121,3983101663516.98
2019_Disasters_Performance,2023,4,obligated,85,0.0
2019_Disasters_Performance,2023,4,budget,41,113158800.0
Harvey_57M_ActionPlan,2023,4,budget,28,63417922.83
Harvey_57M_ActionPlan,2023,4,unknown,4,0
Harvey_57M_ActionPlan,2023,4,drawdown,1,57800000.0
Harvey_5B_ActionPlan,2023,4,unknown,205,12293251844.0
Harvey_5B_ActionPlan,2023,4,budget,62,310553698.69
Harvey_5B_Performance,2023,4,unknown,7561,26547614552.12
Harvey_5B_Performance,2023,4,drawdown,2498,11285968029.7
Harvey_5B_Performance,2023,4,expended,1708,143211747554033.8
Harvey_5B_Performance,2023,4,obligated,659,14742.179999999998
Harvey_5B_Performance,2023,4,budget,336,9475276753.62
Hurricane_Ike,2023,4,drawdown,325,3480453430.49
Hurricane_Ike,2023,4,expended,123,27883849362963.21
Hurricane_Ike,2023,4,unknown,96,11308334508.8
Hurricane_Ike,2023,4,obligated,85,1008377.27
Hurricane_Ike,2023,4,budget,43,3394577134.67
Mitigation_ActionPlan,2023,4,unknown,233,12912419770.0
Mitigation_ActionPlan,2023,4,budget,101,4316992033.66
Mitigation_Performance,2023,4,unknown,4225,5300024921.68
Mitigation_Performance,2023,4,drawdown,1407,2.38481639195586e+16
Mitigation_Performance,2023,4,expended,933,12099468167306.22
Mitigation_Performance,2023,4,obligated,357,25666068.72
Mitigation_Performance,2023,4,budget,170,5752463932.81
Wildfire_I,2023,4,drawdown,71,76916197.4
Wildfire_I,2023,4,expended,37,3932047384040.66
Wildfire_I,2023,4,unknown,24,5819674.5200000005
Wildfire_I,2023,4,obligated,18,0.0
Wildfire_I,2023,4,budget,14,122475629.24
2015_Floods,2024,1,drawdown,146,96085304.11
2015_Floods,2024,1,unknown,72,1012004652.18
2015_Floods,2024,1,expended,53,6615955051590.39
2015_Floods,2024,1,obligated,47,19952.5
2015_Floods,2024,1,budget,30,247337013.28
2016_Floods,2024,1,drawdown,412,434957817.73
2016_Floods,2024,1,expended,152,21305050265337.43
2016_Floods,2024,1,obligated,132,1976.62
2016_Floods,2024,1,unknown,126,75718175762365.3
2016_Floods,2024,1,budget,71,402990184.55
2018_Floods_ActionPlan,2024,1,unknown,28,196448900.0
2018_Floods_ActionPlan,2024,1,budget,8,94226000.0
2018_Floods_Performance,2024,1,unknown,733,567950781.35
2018_Floods_Performance,2024,1,drawdown,257,157113266.57999998
2018_Floods_Performance,2024,1,expended,141,88891493.57
2018_Floods_Performance,2024,1,obligated,55,375000.0
2018_Floods_Performance,2024,1,budget,33,291950754.44
2019_Disasters_ActionPlan,2024,1,unknown,52,0
2019_Disasters_ActionPlan,2024,1,budget,24,41983731.81
2019_Disasters_Performance,2024,1,drawdown,328,597568887.24
2019_Disasters_Performance,2024,1,expended,130,6763624107914.62
2019_Disasters_Performance,2024,1,unknown,110,468972294.28000003
2019_Disasters_Performance,2024,1,obligated,89,0.0
2019_Disasters_Performance,2024,1,budget,42,77037712.82
Harvey_57M_ActionPlan,2024,1,budget,23,71579733.15
Harvey_57M_ActionPlan,2024,1,unknown,1,0
Harvey_57M_ActionPlan,2024,1,drawdown,1,57800000.0
Harvey_57M_Performance,2024,1,drawdown,139,364628893.95
Harvey_57M_Performance,2024,1,unknown,47,181700028.69
Harvey_57M_Performance,2024,1,expended,47,12349265606375.32
Harvey_57M_Performance,2024,1,obligated,40,481273.88
Harvey_57M_Performance,2024,1,budget,31,124119356.5
Harvey_5B_ActionPlan,2024,1,unknown,215,12293251844.0
Harvey_5B_ActionPlan,2024,1,budget,64,312850760.71
Harvey_5B_Performance,2024,1,unknown,5949,3.4241889537983744e+17
Harvey_5B_Performance,2024,1,drawdown,1908,3.424188769943534e+17
Harvey_5B_Performance,2024,1,expended,1260,324210036396533.3
Harvey_5B_Performance,2024,1,obligated,513,8762.39
Harvey_5B_Performance,2024,1,budget,276,9127203249.56
Hurricane_Ike,2024,1,drawdown,598,3390122732.73
Hurricane_Ike,2024,1,expended,238,17044907346641.61
Hurricane_Ike,2024,1,obligated,140,1009861.39
Hurricane_Ike,2024,1,unknown,104,13750753352.41
Hurricane_Ike,2024,1,budget,85,3338740976.9
Mitigation_ActionPlan,2024,1,unknown,285,12914939572.0
Mitigation_ActionPlan,2024,1,budget,103,4317974010.16
Mitigation_Performance,2024,1,unknown,4973,9536836163.22
Mitigation_Performance,2024,1,drawdown,1726,2.3113433929024776e+16
Mitigation_Performance,2024,1,expended,1076,31719061075195.64
Mitigation_Performance,2024,1,obligated,382,0.0
Mitigation_Performance,2024,1,budget,185,5238141495.41
Wildfire_I,2024,1,drawdown,29,81198568.14
Wildfire_I,2024,1,unknown,25,58564624.34
Wildfire_I,2024,1,expended,17,6108607212891.17
Wildfire_I,2024,1,budget,8,102850220.74
Wildfire_I,2024,1,obligated,6,0.0
2015_Floods,2024,2,drawdown,297,118760130.17
2015_Floods,2024,2,unknown,116,948131270.43
2015_Floods,2024,2,expended,110,11110628934054.25
2015_Floods,2024,2,obligated,103,1858.83
2015_Floods,2024,2,budget,51,257114442.85
2016_Floods,2024,2,drawdown,331,420507585.37
2016_Floods,2024,2,expended,114,10098774162761.1
2016_Floods,2024,2,obligated,89,13085.369999999999
2016_Floods,2024,2,unknown,70,1593369278.1
2016_Floods,2024,2,budget,55,411243717.25
2018_Floods_ActionPlan,2024,2,unknown,28,195848166.93
2018_Floods_ActionPlan,2024,2,budget,8,93024533.86
2018_Floods_Performance,2024,2,unknown,566,454740186.68
2018_Floods_Performance,2024,2,drawdown,199,150246719.65
2018_Floods_Performance,2024,2,expended,103,61475594.06
2018_Floods_Performance,2024,2,obligated,46,229204.02
2018_Floods_Performance,2024,2,budget,28,343641354.44
2019_Disasters_ActionPlan,2024,2,unknown,28,195848166.93
2019_Disasters_ActionPlan,2024,2,budget,8,93024533.86
2019_Disasters_Performance,2024,2,drawdown,368,389905039.19
2019_Disasters_Performance,2024,2,unknown,150,28500749818233.99
2019_Disasters_Performance,2024,2,expended,135,10653878791270.1
2019_Disasters_Performance,2024,2,obligated,108,343200.0
2019_Disasters_Performance,2024,2,budget,45,68732707.69
Harvey_57M_ActionPlan,2024,2,budget,24,71590980.59
Harvey_57M_ActionPlan,2024,2,unknown,1,0
Harvey_57M_ActionPlan,2024,2,drawdown,1,57800000.0
Harvey_57M_Performance,2024,2,drawdown,134,248728229.24
Harvey_57M_Performance,2024,2,unknown,55,147124947.14000002
Harvey_57M_Performance,2024,2,expended,44,8634114350707.33
Harvey_57M_Performance,2024,2,obligated,31,0.0
Harvey_57M_Performance,2024,2,budget,24,82747679.09
Harvey_5B_ActionPlan,2024,2,unknown,211,12293251844.0
Harvey_5B_ActionPlan,2024,2,budget,69,314270752.15999997
Harvey_5B_Performance,2024,2,unknown,7352,23377822911.21
Harvey_5B_Performance,2024,2,drawdown,2467,3.424728584206617e+17
Harvey_5B_Performance,2024,2,expended,1574,41675616530180.25
Harvey_5B_Performance,2024,2,obligated,616,345600.2
Harvey_5B_Performance,2024,2,budget,339,9899363835.94
Hurricane_Ike,2024,2,drawdown,341,3553228641.71
Hurricane_Ike,2024,2,expended,130,21456008903308.37
Hurricane_Ike,2024,2,obligated,83,912827.64
Hurricane_Ike,2024,2,unknown,58,14112877845.97
Hurricane_Ike,2024,2,budget,49,3378883268.51
Mitigation_ActionPlan,2024,2,unknown,301,12916287078.0
Mitigation_ActionPlan,2024,2,budget,106,4335928135.16
Mitigation_Performance,2024,2,unknown,6017,7623656689.51
Mitigation_Performance,2024,2,drawdown,2096,2.6748353511533196e+16
Mitigation_Performance,2024,2,expended,1324,44167255312415.8
Mitigation_Performance,2024,2,obligated,471,0.0
Mitigation_Performance,2024,2,budget,225,5500225311.38
Wildfire_I,2024,2,unknown,22,57572679.39
Wildfire_I,2024,2,drawdown,11,61402918.18
Wildfire_I,2024,2,expended,8,310826.98
Wildfire_I,2024,2,budget,5,93385109.53999999
2015_Floods,2024,3,drawdown,121,93708689.61
2015_Floods,2024,3,unknown,58,929217322.27
2015_Floods,2024,3,expended,45,4888549037563.09
2015_Floods,2024,3,obligated,39,41.08
2015_Floods,2024,3,budget,23,234519588.2
2016_Floods,2024,3,drawdown,389,439703187.54
2016_Floods,2024,3,unknown,148,1900998716.68
2016_Floods,2024,3,expended,145,12084590430876.99
2016_Floods,2024,3,obligated,130,5010.4
2016_Floods,2024,3,budget,78,412210342.81
2018_Floods_ActionPlan,2024,3,unknown,28,195999044.22
2018_Floods_ActionPlan,2024,3,budget,8,93326288.44
2018_Floods_Performance,2024,3,unknown,678,415431479.06
2018_Floods_Performance,2024,3,drawdown,219,128898234.42
2018_Floods_Performance,2024,3,expended,142,5741818144738.2705
2018_Floods_Performance,2024,3,obligated,57,0.0
2018_Floods_Performance,2024,3,budget,33,226950333.46
2019_Disasters_ActionPlan,2024,3,unknown,53,0
2019_Disasters_ActionPlan,2024,3,budget,30,29279076.41
2019_Disasters_Performance,2024,3,drawdown,450,28500362312378.66
2019_Disasters_Performance,2024,3,expended,172,12549980922479.01
2019_Disasters_Performance,2024,3,unknown,166,21500674344090.76
2019_Disasters_Performance,2024,3,obligated,130,0.0
2019_Disasters_Performance,2024,3,budget,59,77652521.96
Harvey_57M_ActionPlan,2024,3,budget,24,71587785.59
Harvey_57M_ActionPlan,2024,3,unknown,1,0
Harvey_57M_ActionPlan,2024,3,drawdown,1,57800000.0
Harvey_57M_Performance,2024,3,budget,24,71587785.59
Harvey_57M_Performance,2024,3,unknown,1,0
Harvey_57M_Performance,2024,3,drawdown,1,57800000.0
Harvey_5B_ActionPlan,2024,3,unknown,204,12293398691.89
Harvey_5B_ActionPlan,2024,3,budget,67,5337674107.69
Harvey_5B_Performance,2024,3,unknown,204,12293398691.89
Harvey_5B_Performance,2024,3,budget,67,5337674107.69
Hurricane_Ike,2024,3,drawdown,558,3663042153.69
Hurricane_Ike,2024,3,expended,217,28254794473884.51
Hurricane_Ike,2024,3,obligated,131,367436.13
Hurricane_Ike,2024,3,unknown,96,8051423908.04
Hurricane_Ike,2024,3,budget,80,3421735815.75
Mitigation_ActionPlan,2024,3,unknown,321,12918184828.0
Mitigation_ActionPlan,2024,3,budget,107,4336875935.16
Mitigation_Performance,2024,3,unknown,7329,11564408869.74
Mitigation_Performance,2024,3,drawdown,2420,4.015248394124042e+16
Mitigation_Performance,2024,3,expended,1649,85397039695152.88
Mitigation_Performance,2024,3,obligated,575,21843239.84
Mitigation_Performance,2024,3,budget,293,6096182978.89
Wildfire_I,2024,3,unknown,25,58709265.43
Wildfire_I,2024,3,drawdown,18,63134188.07
Wildfire_I,2024,3,expended,12,717674.96
Wildfire_I,2024,3,budget,6,93928108.02
Wildfire_I,2024,3,obligated,2,0.0
2015_Floods,2024,4,drawdown,76,80766134.54
2015_Floods,2024,4,unknown,60,1072301562.14
2015_Floods,2024,4,expended,27,6884019589967.19
2015_Floods,2024,4,obligated,25,5516.89
2015_Floods,2024,4,budget,14,220595024.86999997
2016_Floods,2024,4,drawdown,279,430969641.71
2016_Floods,2024,4,unknown,104,1895443837.51
2016_Floods,2024,4,expended,99,20779025280270.87
2016_Floods,2024,4,obligated,81,2594.7700000000004
2016_Floods,2024,4,budget,52,353204324.1
2018_Floods_ActionPlan,2024,4,unknown,25,172535900.0
2018_Floods_ActionPlan,2024,4,budget,4,46400000.0
2018_Floods_Performance,2024,4,unknown,673,450357981.19
2018_Floods_Performance,2024,4,drawdown,211,220064129.85
2018_Floods_Performance,2024,4,expended,132,65831875.53
2018_Floods_Performance,2024,4,obligated,56,235256.53
2018_Floods_Performance,2024,4,budget,30,291597244.43
2019_Disasters_ActionPlan,2024,4,unknown,54,0
2019_Disasters_ActionPlan,2024,4,budget,31,35814478.81
2019_Disasters_Performance,2024,4,drawdown,367,501669281.32
2019_Disasters_Performance,2024,4,expended,147,1546791776785.52
2019_Disasters_Performance,2024,4,unknown,145,971296368.57
2019_Disasters_Performance,2024,4,obligated,116,0.0
2019_Disasters_Performance,2024,4,budget,49,69859237.57
Harvey_57M_ActionPlan,2024,4,budget,75,79445631.1
Harvey_57M_ActionPlan,2024,4,unknown,3,0
Harvey_57M_ActionPlan,2024,4,drawdown,1,57800000.0
Harvey_57M_Performance,2024,4,drawdown,156,255225174.25
Harvey_57M_Performance,2024,4,unknown,62,131644067.57
Harvey_57M_Performance,2024,4,expended,49,7750952072366.45
Harvey_57M_Performance,2024,4,obligated,43,2000.0
Harvey_57M_Performance,2024,4,budget,23,82722518.77
Harvey_5B_ActionPlan,2024,4,unknown,209,12292374947.39
Harvey_5B_ActionPlan,2024,4,budget,65,5129056004.14
Harvey_5B_Performance,2024,4,unknown,5340,19505451062.27
Harvey_5B_Performance,2024,4,drawdown,1644,25807464180437.78
Harvey_5B_Performance,2024,4,expended,1191,21908183428360.83
Harvey_5B_Performance,2024,4,obligated,464,13124631.51
Harvey_5B_Performance,2024,4,budget,269,10566381959.41
Hurricane_Ike,2024,4,drawdown,281,3592192641.3
Hurricane_Ike,2024,4,expended,105,20528217215428.44
Hurricane_Ike,2024,4,obligated,72,322183.43
Hurricane_Ike,2024,4,unknown,69,9560134624.77
Hurricane_Ike,2024,4,budget,40,3348616241.58
Mitigation_ActionPlan,2024,4,unknown,331,12919743120.06
Mitigation_ActionPlan,2024,4,budget,107,4352687124.66
Mitigation_Performance,2024,4,unknown,6695,9485672358.06
Mitigation_Performance,2024,4,drawdown,2173,3.5109756714940616e+16
Mitigation_Performance,2024,4,expended,1547,86586810022373.44
Mitigation_Performance,2024,4,obligated,544,0.0
Mitigation_Performance,2024,4,budget,256,5778533685.36
Wildfire_I,2024,4,unknown,24,57643721.53
Wildfire_I,2024,4,drawdown,17,62707785.97
Wildfire_I,2024,4,expended,12,718861.0700000001
Wildfire_I,2024,4,budget,6,93928108.02
Wildfire_I,2024,4,obligated,2,0.0
2015_Floods,2025,1,drawdown,140,93408848.09
2015_Floods,2025,1,unknown,53,1002959341.14
2015_Floods,2025,1,expended,49,7968032948488.46
2015_Floods,2025,1,obligated,43,910810.42
2015_Floods,2025,1,budget,35,239795181.76999998
2016_Floods,2025,1,drawdown,277,419881534.9
2016_Floods,2025,1,expended,103,28552235909626.03
2016_Floods,2025,1,unknown,99,2040658011.77
2016_Floods,2025,1,obligated,90,2041196.4000000001
2016_Floods,2025,1,budget,54,387546079.8
2018_Floods_ActionPlan,2025,1,unknown,25,172535900.0
2018_Floods_ActionPlan,2025,1,budget,4,46400000.0
2018_Floods_Performance,2025,1,unknown,547,435023113.94
2018_Floods_Performance,2025,1,drawdown,124,139190597.8
2018_Floods_Performance,2025,1,expended,65,4810005295510.05
2018_Floods_Performance,2025,1,obligated,41,0.0
2018_Floods_Performance,2025,1,budget,18,248727440.51
2019_Disasters_Performance,2025,1,drawdown,368,115527537.46
2019_Disasters_Performance,2025,1,expended,148,11197832054421.44
2019_Disasters_Performance,2025,1,unknown,145,194527431.32
2019_Disasters_Performance,2025,1,obligated,125,1331090.13
2019_Disasters_Performance,2025,1,budget,54,83543805.6
Harvey_57M_ActionPlan,2025,1,budget,71,63138477.7
Harvey_57M_ActionPlan,2025,1,unknown,3,0
Harvey_57M_ActionPlan,2025,1,drawdown,1,57800000.0
Harvey_57M_Performance,2025,1,drawdown,93,261504219.61
Harvey_57M_Performance,2025,1,unknown,44,131583883.92
Harvey_57M_Performance,2025,1,expended,30,13476455432967.9
Harvey_57M_Performance,2025,1,obligated,24,546584.0
Harvey_57M_Performance,2025,1,budget,21,106184073.15
Harvey_5B_ActionPlan,2025,1,unknown,217,6625190129.31
Harvey_5B_ActionPlan,2025,1,budget,65,5129631312.14
Harvey_5B_Performance,2025,1,unknown,5938,26978554828.59
Harvey_5B_Performance,2025,1,drawdown,1871,134869947012911.1
Harvey_5B_Performance,2025,1,expended,1309,481742552043671.7
Harvey_5B_Performance,2025,1,obligated,544,1981655.14
Harvey_5B_Performance,2025,1,budget,289,10660900229.460001
Hurricane_Ike,2025,1,drawdown,318,3546002138.71
Hurricane_Ike,2025,1,expended,102,3798929368120.23
Hurricane_Ike,2025,1,obligated,81,27107896.82
Hurricane_Ike,2025,1,unknown,74,15120374312.8
Hurricane_Ike,2025,1,budget,56,3877401511.38
Mitigation_ActionPlan,2025,1,unknown,314,12925269886.06
Mitigation_ActionPlan,2025,1,budget,108,4353599724.66
Mitigation_Performance,2025,1,unknown,9246,6684292409.95
Mitigation_Performance,2025,1,drawdown,3140,3.5128175660275016e+16
Mitigation_Performance,2025,1,expended,2106,84507876026876.75
Mitigation_Performance,2025,1,obligated,701,500000.0
Mitigation_Performance,2025,1,budget,354,6292306488.0
Wildfire_I,2025,1,drawdown,35,93847123.34
Wildfire_I,2025,1,unknown,25,58004063.04
Wildfire_I,2025,1,expended,18,6108602471213.59
Wildfire_I,2025,1,budget,8,99131767.96
Wildfire_I,2025,1,obligated,5,0.0
2015_Floods,2025,2,drawdown,121,82626265.57
2015_Floods,2025,2,unknown,51,958307198.47
2015_Floods,2025,2,expended,40,6150076566898.19
2015_Floods,2025,2,obligated,32,100.79
2015_Floods,2025,2,budget,22,224878109.29
2016_Floods,2025,2,drawdown,332,411058908.31
2016_Floods,2025,2,unknown,130,12002439592001.39
2016_Floods,2025,2,expended,115,10694174159611.29
2016_Floods,2025,2,obligated,110,1258.52
2016_Floods,2025,2,budget,65,394816169.75
2018_Floods_ActionPlan,2025,2,unknown,24,172339000.0
2018_Floods_ActionPlan,2025,2,budget,4,46400000.0
2018_Floods_Performance,2025,2,unknown,680,456254265.81
2018_Floods_Performance,2025,2,drawdown,216,192437561.4
2018_Floods_Performance,2025,2,expended,139,2489527196049.04
2018_Floods_Performance,2025,2,obligated,55,0.0
2018_Floods_Performance,2025,2,budget,30,233427734.70000002
2019_Disasters_ActionPlan,2025,2,unknown,58,0.0
2019_Disasters_ActionPlan,2025,2,budget,58,36716674.09
2019_Disasters_Performance,2025,2,drawdown,399,354525936.40000004
2019_Disasters_Performance,2025,2,expended,163,1925933554801.89
2019_Disasters_Performance,2025,2,unknown,162,20606034662.13
2019_Disasters_Performance,2025,2,obligated,118,0.0
2019_Disasters_Performance,2025,2,budget,60,164799877.79999998
Harvey_57M_ActionPlan,2025,2,budget,76,82218181.09
Harvey_57M_ActionPlan,2025,2,unknown,3,0
Harvey_57M_ActionPlan,2025,2,drawdown,1,57800000.0
Harvey_5B_ActionPlan,2025,2,unknown,229,12306213735.220001
Harvey_5B_ActionPlan,2025,2,budget,62,5138874722.51
Harvey_5B_Performance,2025,2,unknown,6548,20604296118.83
Harvey_5B_Performance,2025,2,drawdown,2154,72928365637619.06
Harvey_5B_Performance,2025,2,expended,1466,60748736978796.97
Harvey_5B_Performance,2025,2,obligated,563,12621072.209999999
Harvey_5B_Performance,2025,2,budget,310,10755067888.18
Hurricane_Ike,2025,2,drawdown,203,3609715690.59
Hurricane_Ike,2025,2,expended,80,12303396989998.07
Hurricane_Ike,2025,2,unknown,63,12444725010.64
Hurricane_Ike,2025,2,obligated,47,940998.68
Hurricane_Ike,2025,2,budget,26,3398351337.4900002
Mitigation_ActionPlan,2025,2,unknown,341,13120485806.23
Mitigation_ActionPlan,2025,2,budget,108,4377104696.66
Mitigation_Performance,2025,2,unknown,10128,12875106744.58
Mitigation_Performance,2025,2,drawdown,3445,4.694711123824792e+16
Mitigation_Performance,2025,2,expended,2323,86246055489270.1
Mitigation_Performance,2025,2,obligated,779,3956545.65
Mitigation_Performance,2025,2,budget,424,6550613305.54
Wildfire_I,2025,2,unknown,26,59322179.72
Wildfire_I,2025,2,drawdown,19,63866053.41
Wildfire_I,2025,2,expended,12,719933.05
Wildfire_I,2025,2,budget,6,93928108.02
Wildfire_I,2025,2,obligated,1,0.0
2015_Floods,2025,3,drawdown,103,90111648.91
2015_Floods,2025,3,unknown,48,998566086.91
2015_Floods,2025,3,expended,39,16323875.22
2015_Floods,2025,3,obligated,28,1190.52
2015_Floods,2025,3,budget,17,233021046.79999998
2016_Floods,2025,3,drawdown,274,360466823.61
2016_Floods,2025,3,expended,114,6422451315520.45
2016_Floods,2025,3,unknown,94,1707099621.31
2016_Floods,2025,3,obligated,80,636.53
2016_Floods,2025,3,budget,56,390295370.0
2018_Floods_ActionPlan,2025,3,unknown,24,172339000.0
2018_Floods_ActionPlan,2025,3,budget,4,46400000.0
2018_Floods_Performance,2025,3,unknown,719,432316404.55
2018_Floods_Performance,2025,3,drawdown,238,183974838.43
2018_Floods_Performance,2025,3,expended,151,76216074.79
2018_Floods_Performance,2025,3,obligated,57,0.0
2018_Floods_Performance,2025,3,budget,32,240238336.95000002
2019_Disasters_ActionPlan,2025,3,unknown,56,0.0
2019_Disasters_ActionPlan,2025,3,budget,39,35716674.09
2019_Disasters_Performance,2025,3,drawdown,495,656478509.8
2019_Disasters_Performance,2025,3,expended,192,8883801836967.09
2019_Disasters_Performance,2025,3,unknown,161,17672128371.44
2019_Disasters_Performance,2025,3,obligated,145,4674977.31
2019_Disasters_Performance,2025,3,budget,70,150115588.5
Harvey_57M_ActionPlan,2025,3,budget,76,82233171.09
Harvey_57M_ActionPlan,2025,3,unknown,3,0
Harvey_57M_ActionPlan,2025,3,drawdown,1,57800000.0
Harvey_57M_Performance,2025,3,drawdown,56,216655750.58
Harvey_57M_Performance,2025,3,unknown,38,150645550.33
Harvey_57M_Performance,2025,3,expended,28,4362946251416.86
Harvey_57M_Performance,2025,3,obligated,16,1.0
Harvey_57M_Performance,2025,3,budget,11,88963242.97
Harvey_5B_ActionPlan,2025,3,unknown,209,12306213735.220001
Harvey_5B_ActionPlan,2025,3,budget,60,5137270716.86
Harvey_5B_Performance,2025,3,unknown,7255,34437221878.47
Harvey_5B_Performance,2025,3,drawdown,2229,72930299148680.52
Harvey_5B_Performance,2025,3,expended,1578,643368335623175.9
Harvey_5B_Performance,2025,3,obligated,622,35214475.68
Harvey_5B_Performance,2025,3,budget,320,9777703004.92
Hurricane_Ike,2025,3,drawdown,209,3397229396.33
Hurricane_Ike,2025,3,expended,94,9487357529523.81
Hurricane_Ike,2025,3,obligated,60,1173605.12
Hurricane_Ike,2025,3,unknown,58,8132262442.16
Hurricane_Ike,2025,3,budget,38,3360807587.9
Mitigation_ActionPlan,2025,3,unknown,367,13122736444.23
Mitigation_ActionPlan,2025,3,budget,106,4377104632.66
Mitigation_Performance,2025,3,unknown,11112,14649241539.52
Mitigation_Performance,2025,3,drawdown,3778,5.397475763997029e+16
Mitigation_Performance,2025,3,expended,2642,91566940925948.52
Mitigation_Performance,2025,3,obligated,879,0.0
Mitigation_Performance,2025,3,budget,449,6709884710.0
Wildfire_I,2025,3,unknown,24,58911588.77
Wildfire_I,2025,3,drawdown,12,62569035.21
Wildfire_I,2025,3,expended,8,310826.98
Wildfire_I,2025,3,budget,5,93385109.53999999
2018_Floods_ActionPlan,2025,4,unknown,24,172339000.0
2018_Floods_ActionPlan,2025,4,budget,4,46400000.0
2019_Disasters_ActionPlan,2025,4,unknown,60,0.0
2019_Disasters_ActionPlan,2025,4,budget,40,36732389.9
2024_Disasters,2025,4,budget,12,85568700.0
2024_Disasters,2025,4,unknown,4,0
Harvey_57M_ActionPlan,2025,4,budget,76,82227420.65
Harvey_57M_ActionPlan,2025,4,unknown,3,0
Harvey_57M_ActionPlan,2025,4,drawdown,1,57800000.0
Harvey_5B_ActionPlan,2025,4,unknown,377,12317728564.65
Harvey_5B_ActionPlan,2025,4,budget,105,5138942531.92
Mitigation_ActionPlan,2025,4,unknown,401,13127166995.33
Mitigation_ActionPlan,2025,4,budget,106,4377104632.66
